speaker_id,line_num,line_str
318,25,"So as we're moving around the room, one thing that's really important is to be safe. So no pushing or running around the room."
318,26,Mm-hmm.
318,27,"<affirmative>. Okay. What's another rule that is really good for us to consider? What about if you need to leave for any reason, what would you think would be good? Yeah, Jayla."
318,28,"Um, I was just gonna say, um, well, you should raise your hand before you leave the classroom, but I was just gonna say, I think normal would be for like everybody to focus."
318,29,"Yeah. Excellent. Um, I love raising your hand."
318,30,"I just saw the Iron Man movie. It was so, I love good, I love Marvel comics and movies."
318,31,"I love them too, Carlos. But let's, let's stay on this for a few more minutes. Okay. Can I, can I have your help on that?"
318,32,Mm-hmm. <affirmative>. Yes.
318,33,"So raising your hand is very good. Now, if you need to leave the room, maybe if you need to go to the bathroom or get some water, definitely. You have to let me know before you leave, right?"
318,34,Mm-hmm. <affirmative>
318,35,Good?
318,36,"Yeah. Um, yeah."
318,37,"So let's, let's just review quickly. We have a, a couple of good rules. Carlos, I think you told us no cell phones, correct?"
318,38,Mm-hmm. <affirmative>? Mm-hmm. <affirmative>.
318,39,"Okay. And Jayla, you said raise your hand to get attention, right?"
318,40,Nina? Mina. Do we have a book report? Do
318,41,"Will, will,"
318,42,Yeah. Let's clarify
318,43,Our book report later. Okay?
318,44,Okay.
318,45,"All right. And if you have a question, you can ask me. Okay?"
318,46,"Oh, that's okay. Okay."
318,47,"Okay. All right. Thank you. Thank you. All right, so we talked about safety, we talked about, um, raising our hands. Mm-hmm. <affirmative>. And one more really important rule is just the level of voice that we use throughout the day. When we're indoors, we have to use a quieter voice. And when we're outdoor,"
318,48,"Oh, this is, this is boring. Why are we doing this again?"
318,49,"Well, Jayla, it's, I know it might not be super exciting, but guess what? These rules are really helpful for all of us so that we can work together. Cause there's a lot of people, there's a lot of us in this classroom, so we have to work together. Right?"
318,50,"Hey, but I know. Okay. It's best way."
318,51,"Thank you. I really appreciate it. So the last thing I was saying is we all have to use the re Oh,"
318,52,Okay.
319,0,Begin simulation.
319,1,Good morning everyone.
319,2,Hi teacher. Hi.
319,3,How was everyone's Summer break.
319,4,Good.
319,5,How was yours?
319,6,"Oh, it was good. Thank you for asking. How was anyone else's?"
319,7,Mine was good. Mm-hmm. <affirmative>. Yeah.
319,8,"Good. Well it sounds like most of y'all had a really good summer break. Um, since it is the first day back, I did wanna go over classroom norms with everyone. So does anybody remember any classroom norms that have been used previously?"
319,9,Yeah.
319,10,"Um, uh, no cell phones."
319,11,"Yeah, that's a great one. Carlos. Anyone else?"
319,12,Sit up. Sit up.
319,13,"I'm sitting up. Be quiet. Mina. No, you're not paying attention right now."
319,14,"Oh, okay. What about you? Will, do you remember any classroom norms?"
319,15,"Um,"
319,16,No interrupting everybody.
319,17,"Yeah, that's a great one. Yeah. Thank you for sharing. Will. And Emily, I haven't heard from you yet this morning. Do you remember any classroom norms?"
319,18,My
319,19,"Mom right now, I gotta"
319,20,Look at this. My mom's sending me a text.
319,21,"Oh, actually one of the norms that Carlos reminded us of is that you're not supposed to use your cell phones in class, so it's okay for this time. I know we're getting back in the same norms, but just put it away for now, please. Okay. Are there any other norms that anyone remembers?"
319,22,<laugh>.
319,23,Okay. Well let's talk about respect
319,24,Too Late last night. I'm tired.
319,25,"Oh, you're tired. I'm so sorry to hear about that. Do you wanna stand up and stretch and get your blood moving a bit?"
319,26,"Oh, oh, what?"
319,27,That's okay. It's her teacher.
319,28,Sure. Yeah. Let's just talk about what respect looks like. So what does active listening look like? Does anybody know what that term means?
319,29,Are you gonna go to jump tomorrow? Cause I'm going
319,30,"My,"
319,31,"Okay, cool. We gotta meet at the flag then if we wanna get there off time."
319,32,"Hey, Jayla, Jayla, Emily. Let's, let's get back in. Let's bring it back together a little bit. Do you remember what active listening looks like? Sure. What does it look like?"
319,33,"Uh, like this."
319,34,"Yeah, it does. Exactly. So you're all sitting up really straight. You're giving me eye contact. You're nodding. So that's really helpful for me cause it helps me know that you all are listening to me and I don't need to repeat anything. Great. Um, what about respecting others? What, what might we do to respect others when we're in school?"
319,35,"Guys, I saw the new, um, the Iron Man movie up in the summer. It was so good. Did y'all see it? I love Marvel movies. That's"
319,36,Really cool. Have you seen all of the
319,37,"Marvel movies? Yes. Uh, quite a few. Yeah? Mm-hmm. <affirmative>, have you quite seen them? That's cool. Emily, have you seen them? Yeah. They are so good. Ah, I could tell you the whole, whole movie actually right now. Maybe I will. So, Carlos, what happens in"
319,38,"This entire movie? Maybe you could share the plot to the Marvel movies on a different day or maybe during recess, but that kind of brings me to our point."
319,39,Okay. Teacher
319,40,"<laugh>. Thank you. Yeah. So respecting others means that we're not interrupting each other while we're speaking. It means that we are practicing active listening and looking at people when they're talking. So that's what most of you are doing. So great job with that. Um, and also respecting others can mean respecting their time as well. So when we're getting people distracted and we're getting people off task, sometimes that's kind of, Hey,"
319,41,"Mina, do we have a book report due today? Mina, can you hear me? Mina? You"
319,42,Will hear
319,43,"The question. You answer me, please. Oh, no, I'm sorry. Go ahead. No,"
319,44,"No, that's okay. You're bringing up, uh, the due date of a book report. And one big thing that we can have for our norms is the expectation that people are gonna be turning things in on time. So you asking when the book report is due, um, is really helpful because someone else might not know when it's due. And that is another norm, is that we are going to, you know, hold each other accountable and hold ourselves accountable. And"
319,45,"Is, this is boring. Why are we doing this again?"
319,46,We are doing this because it's important that we're setting norms so that we are respecting each other while we're in school.
319,47,"Oh yeah, that's right. Yeah. Okay."
319,48,Yeah. Don't you feel like a classroom is a little bit better when everyone respects each other?
319,49,Mm-hmm.
319,50,<affirmative>? Yeah. Yeah.
319,51,Teacher <laugh>. Okay.
320,0,"Start, begin simulation."
320,1,"All right. Hi guys. Uh, today I'm going to go over our classrooms. Hi. Okay. Hi."
320,2,Okay.
320,3,"All right. So our first classroom rule is raise your hand if you need something. Um, if you need to feel, if you need water or you, if you need to go to bathroom, or if you have any questions, it's important. Um, I want you guys to raise your hand because we don't want, um, many people to talk."
320,4,"Oh, I have a norm. I, um, I think we should have no cell phones in the clock."
320,5,"Yeah, that's also very true. Thank you. But, um, Carlos, could you, can you raise your hand before you say something?"
320,6,"Mm-hmm. <affirmative> will sit up. Will, um, I'm sitting up. Nina, you need to pay attention."
320,7,"Yeah. Mm-hmm. <affirmative>, can you guys pay attention? Thank you. All right. And our second and is going to be, be an active listener. So when someone is talking, um, we need to look at that person and we need to listen to that person. Um, because that's, that's a respectful."
320,8,"I know. I got a text from my mom. Oh, forgotten."
320,9,"We just talked about being an active listener, right? Is that"
320,10,I got a text
320,11,To interrupt when I'm talking. No.
320,12,Yeah.
320,13,"So raise your hand if you need something or if you have any, any questions or, um, yeah. Third,"
320,14,"Straight up, too late last night."
320,15,"Be kind to each other. Okay. How can we be kind to each other? You guys here? Will, are you, what's wrong? Are you okay? Tired?"
320,16,"I'm just so tired. Too late last night. Emily, are you gonna come to my birthday party? Um, I think I'm coming. Jayla, I'm gonna ask my mom"
320,17,And
320,18,Emily cause my mom needs to Kayla. Hmm. Hmm.
320,19,You have something to say?
320,20,"No, we just,"
320,21,"Our classroom, Lord. What, what's the second one? I an active listener, right?"
320,22,Mm-hmm. <affirmative>. Okay. Yeah.
320,23,"So I was talking so you shouldn't be talking when I'm talking, right?"
320,24,"Um, yeah, but I got"
320,25,One. All right.
320,26,Yeah. Everyone needs to focus. That should be one of our norms. Mm-hmm.
320,27,"<affirmative>, right? Everyone needs to be focus."
320,28,Mm-hmm. <affirmative> great. Mm-hmm. <affirmative>. Yeah.
320,29,"And do you guys have any ideas? We can, um, we can add more to our classroom norms."
320,30,"Oh, I just, um, I saw the Ironman movie this summer. It was so good. I love Marvel movies. I'm gonna see it again. I've seen it twice already."
320,31,"Okay, Carlos. But I can,"
320,32,"Um,"
320,33,"Off the topic, can we talk about our classroom norms?"
320,34,"Oh, okay."
320,35,"Okay. So we have, so far, we have raised your hand. If you need something, be an active listener and be kind to each other."
320,36,Yeah. What about focus? Said focus.
320,37,"Oh, yeah. And then pay attention. Be focused during class. Mm-hmm. <affirmative>. Great. Um, how can we be kind to each other? Can you guys gimme examples?"
320,38,"Um, like, um, don't interrupt other people when they're talking."
320,39,"Mm-hmm. <affirmative>. Yeah. That was our second rule, right? Um,"
